grid,drive,P,K,readout,bal_mean,bal_std,flops_predict_sample,flops_fit_median,median_n_iter,n_train_mean,n_test_mean
16,60mT,2,256,binary,0.8515898585319519,0.043025124818086624,512,25637683.200000003,163,204,51
16,60mT,2,256,ternary,0.8100513219833374,0.057210952043533325,512,27839692.8,177,204,51
16,60mT,2,512,analog,0.45902565121650696,0.048626478761434555,1024,1572864000.0,5000,204,51
16,60mT,2,512,binary,0.9403077363967896,0.027660660445690155,1024,27053260.8,86,204,51
16,60mT,2,512,ternary,0.8467179536819458,0.049490079283714294,1024,33659289.6,107,204,51
16,60mT,2,1024,analog,0.5266665816307068,0.06976243853569031,2048,3145728000.0,5000,204,51
16,60mT,2,1024,binary,0.9481026530265808,0.033761974424123764,2048,42152755.2,67,204,51
16,60mT,2,1024,ternary,0.8688205480575562,0.045383188873529434,2048,51589939.2,82,204,51
16,60mT,2,2048,analog,0.5463590025901794,0.06464435905218124,4096,4430443315.2,3521,204,51
16,60mT,2,2048,binary,0.9623591303825378,0.02163616567850113,4096,66689433.6,53,204,51
16,60mT,2,2048,ternary,0.9106667041778564,0.05007123574614525,4096,84305510.4,67,204,51
16,60mT,4,2,analog,0.4372307360172272,0.03164123371243477,4,3686.4,3,204,51
16,60mT,4,2,binary,0.4530256688594818,0.03274005278944969,4,3686.4,3,204,51
16,60mT,4,2,ternary,0.5243076682090759,0.06254736334085464,4,3686.4,3,204,51
16,60mT,4,4,analog,0.4122051000595093,0.06255371123552322,8,9830.400000000001,4,204,51
16,60mT,4,4,binary,0.4872308075428009,0.053821831941604614,8,7372.8,3,204,51
16,60mT,4,4,ternary,0.5453845858573914,0.06232699379324913,8,9830.400000000001,4,204,51
16,60mT,4,8,analog,0.3698461651802063,0.07819320261478424,16,19660.800000000003,4,204,51
16,60mT,4,8,binary,0.5718461275100708,0.06438346207141876,16,19660.800000000003,4,204,51
16,60mT,4,8,ternary,0.5675897598266602,0.06799284368753433,16,19660.800000000003,4,204,51
16,60mT,4,16,analog,0.3399486839771271,0.06967519968748093,32,39321.600000000006,4,204,51
16,60mT,4,16,binary,0.5962563753128052,0.05578266829252243,32,39321.600000000006,4,204,51
16,60mT,4,16,ternary,0.5418974757194519,0.05922834202647209,32,39321.600000000006,4,204,51
16,60mT,4,32,analog,0.32574355602264404,0.07326365262269974,64,78643.20000000001,4,204,51
16,60mT,4,32,binary,0.6345641016960144,0.04566014185547829,64,98304.0,5,204,51
16,60mT,4,32,ternary,0.607846200466156,0.07732266187667847,64,98304.0,5,204,51
16,60mT,4,64,analog,0.42979487776756287,0.08539707213640213,128,157286.40000000002,4,204,51
16,60mT,4,64,binary,0.7175384759902954,0.05700008571147919,128,275251.2,7,204,51
16,60mT,4,64,ternary,0.7006153464317322,0.0608941875398159,128,235929.6,6,204,51
16,60mT,4,128,analog,0.4371795356273651,0.07260965555906296,256,393216.0,5,204,51
16,60mT,4,128,binary,0.7538974285125732,0.051908329129219055,256,5111808.0,65,204,51
16,60mT,4,128,ternary,0.7486666440963745,0.043887488543987274,256,629145.6000000001,8,204,51
16,60mT,4,256,analog,0.47066667675971985,0.06971617043018341,512,786432000.0,5000,204,51
16,60mT,4,256,binary,0.8228206038475037,0.05373077094554901,512,22806528.0,145,204,51
16,60mT,4,256,ternary,0.8190769553184509,0.047350477427244186,512,22491955.200000003,143,204,51
16,60mT,4,512,analog,0.554615318775177,0.08678887039422989,1024,1572864000.0,5000,204,51
16,60mT,4,512,binary,0.8618461489677429,0.04318923130631447,1024,26109542.400000002,83,204,51
16,60mT,4,512,ternary,0.8732308149337769,0.034228838980197906,1024,29569843.200000003,94,204,51
16,60mT,4,1024,analog,0.5977948307991028,0.06369544565677643,2048,1058852044.8000001,1683,204,51
16,60mT,4,1024,binary,0.9358974695205688,0.03426968306303024,2048,39007027.2,62,204,51
16,60mT,4,1024,ternary,0.9322052001953125,0.030180085450410843,2048,43411046.400000006,69,204,51
16,60mT,4,2048,analog,0.6281538605690002,0.05531889945268631,4096,617820979.2,491,204,51
16,60mT,4,2048,binary,0.9491795301437378,0.01953798532485962,4096,55364812.800000004,44,204,51
16,60mT,4,2048,ternary,0.9478461742401123,0.036665983498096466,4096,65431142.400000006,52,204,51
16,60mT,8,2,analog,0.5217435956001282,0.08990351110696793,4,4915.200000000001,4,204,51
16,60mT,8,2,binary,0.5959998965263367,0.051532868295907974,4,4915.200000000001,4,204,51
16,60mT,8,2,ternary,0.5292307734489441,0.03970503434538841,4,1228.8000000000002,1,204,51
16,60mT,8,4,analog,0.47317948937416077,0.06630862504243851,8,9830.400000000001,4,204,51
16,60mT,8,4,binary,0.5843589901924133,0.06076803803443909,8,9830.400000000001,4,204,51
16,60mT,8,4,ternary,0.536051332950592,0.045453544706106186,8,7372.8,3,204,51
16,60mT,8,8,analog,0.3828205466270447,0.051244597882032394,16,19660.800000000003,4,204,51
16,60mT,8,8,binary,0.5876410007476807,0.04446612298488617,16,19660.800000000003,4,204,51
16,60mT,8,8,ternary,0.5535897016525269,0.10125510394573212,16,19660.800000000003,4,204,51
16,60mT,8,16,analog,0.3486666679382324,0.042083293199539185,32,39321.600000000006,4,204,51
16,60mT,8,16,binary,0.6426153182983398,0.06535401940345764,32,39321.600000000006,4,204,51
16,60mT,8,16,ternary,0.6913846731185913,0.09093040972948074,32,39321.600000000006,4,204,51
16,60mT,8,32,analog,0.39512819051742554,0.06042301282286644,64,78643.20000000001,4,204,51
16,60mT,8,32,binary,0.7004615068435669,0.05711112916469574,64,98304.0,5,204,51
16,60mT,8,32,ternary,0.7558461427688599,0.06144402548670769,64,98304.0,5,204,51
16,60mT,8,64,analog,0.4000512957572937,0.06463581323623657,128,157286.40000000002,4,204,51
16,60mT,8,64,binary,0.7876411080360413,0.051575157791376114,128,314572.80000000005,8,204,51
16,60mT,8,64,ternary,0.737743616104126,0.06948412209749222,128,275251.2,7,204,51
16,60mT,8,128,analog,0.42728203535079956,0.06424058973789215,256,393216.0,5,204,51
16,60mT,8,128,binary,0.8425129055976868,0.0463801808655262,256,5190451.2,66,204,51
16,60mT,8,128,ternary,0.8698461055755615,0.0526093915104866,256,707788.8,9,204,51
16,60mT,8,256,analog,0.42594873905181885,0.06587686389684677,512,786432000.0,5000,204,51
16,60mT,8,256,binary,0.8997436761856079,0.04517567902803421,512,288777830.40000004,1836,204,51
16,60mT,8,256,ternary,0.8866665959358215,0.058579277247190475,512,33187430.400000002,211,204,51
16,60mT,8,512,analog,0.4820513427257538,0.05649224668741226,1024,1572864000.0,5000,204,51
16,60mT,8,512,binary,0.9024103283882141,0.03774603083729744,1024,436941619.20000005,1389,204,51
16,60mT,8,512,ternary,0.8882563710212708,0.04732569307088852,1024,57252249.6,182,204,51
16,60mT,8,1024,analog,0.5146153569221497,0.06256011128425598,2048,3145728000.0,5000,204,51
16,60mT,8,1024,binary,0.8866153955459595,0.04839009419083595,2048,519045120.0,825,204,51
16,60mT,8,1024,ternary,0.8881538510322571,0.037743862718343735,2048,96259276.80000001,153,204,51
16,60mT,8,2048,analog,0.510769248008728,0.07005492597818375,4096,6291456000.0,5000,204,51
16,60mT,8,2048,binary,0.894410252571106,0.03739280626177788,4096,717225984.0,570,204,51
16,60mT,8,2048,ternary,0.894871711730957,0.03997105360031128,4096,167352729.60000002,133,204,51
32,45mT_t05,1,2,analog,0.47673389315605164,0.02392374910414219,4,14745.6,3,819,204
32,45mT_t05,1,2,binary,0.4996732473373413,0.021907947957515717,4,19660.800000000003,4,819,204
32,45mT_t05,1,2,ternary,0.4926232695579529,0.03197183832526207,4,14745.6,3,819,204
32,45mT_t05,1,4,analog,0.461374431848526,0.024409564211964607,8,39321.600000000006,4,819,204
32,45mT_t05,1,4,binary,0.49549782276153564,0.027184654027223587,8,39321.600000000006,4,819,204
32,45mT_t05,1,4,ternary,0.4751221239566803,0.027981529012322426,8,39321.600000000006,4,819,204
32,45mT_t05,1,8,analog,0.44074496626853943,0.022609038278460503,16,78643.20000000001,4,819,204
32,45mT_t05,1,8,binary,0.48532262444496155,0.032799169421195984,16,78643.20000000001,4,819,204
32,45mT_t05,1,8,ternary,0.4913478493690491,0.02860252745449543,16,78643.20000000001,4,819,204
32,45mT_t05,1,16,analog,0.4163779318332672,0.03678714483976364,32,157286.40000000002,4,819,204
32,45mT_t05,1,16,binary,0.5289929509162903,0.0209122896194458,32,157286.40000000002,4,819,204
32,45mT_t05,1,16,ternary,0.5149946212768555,0.02768419310450554,32,157286.40000000002,4,819,204
32,45mT_t05,1,32,analog,0.5049146413803101,0.027486205101013184,64,314572.80000000005,4,819,204
32,45mT_t05,1,32,binary,0.5348118543624878,0.023363234475255013,64,314572.80000000005,4,819,204
32,45mT_t05,1,32,ternary,0.5712354779243469,0.02187878079712391,64,314572.80000000005,4,819,204
32,45mT_t05,1,64,analog,0.4873785674571991,0.025164814665913582,128,786432.0,5,819,204
32,45mT_t05,1,64,binary,0.5588584542274475,0.02391149289906025,128,629145.6000000001,4,819,204
32,45mT_t05,1,64,ternary,0.6090837121009827,0.037524525076150894,128,629145.6000000001,4,819,204
32,45mT_t05,1,128,analog,0.47207942605018616,0.03030099719762802,256,1887436.8,6,819,204
32,45mT_t05,1,128,binary,0.579681396484375,0.027186300605535507,256,1572864.0,5,819,204
32,45mT_t05,1,128,ternary,0.6279141902923584,0.03112056851387024,256,1572864.0,5,819,204
32,45mT_t05,1,256,analog,0.46549591422080994,0.027450406923890114,512,4404019.2,7,819,204
32,45mT_t05,1,256,binary,0.5941145420074463,0.027383459731936455,512,3774873.6,6,819,204
32,45mT_t05,1,256,ternary,0.656275749206543,0.0258407611399889,512,3774873.6,6,819,204
32,45mT_t05,1,512,analog,0.4635668694972992,0.03166060522198677,1024,8808038.4,7,819,204
32,45mT_t05,1,512,binary,0.6015737056732178,0.03100179322063923,1024,424044134.40000004,337,819,204
32,45mT_t05,1,512,ternary,0.6679548025131226,0.02738524042069912,1024,37748736.0,30,819,204
32,45mT_t05,1,1024,analog,0.5071800351142883,0.03820694983005524,2048,12582912000.0,5000,819,204
32,45mT_t05,1,1024,binary,0.6542864441871643,0.022553615272045135,2048,510866227.20000005,203,819,204
32,45mT_t05,1,1024,ternary,0.6887651681900024,0.044187746942043304,2048,561197875.2,223,819,204
32,45mT_t05,1,2048,analog,0.5195761322975159,0.02623615600168705,4096,25165824000.0,5000,819,204
32,45mT_t05,1,2048,binary,0.6617710590362549,0.021929800510406494,4096,473117491.20000005,94,819,204
32,45mT_t05,1,2048,ternary,0.7268608212471008,0.021780485287308693,4096,573780787.2,114,819,204
32,45mT_t05,2,2,analog,0.46723461151123047,0.03215870261192322,4,14745.6,3,819,204
32,45mT_t05,2,2,binary,0.47046762704849243,0.02364722453057766,4,14745.6,3,819,204
32,45mT_t05,2,2,ternary,0.4730249345302582,0.07448485493659973,4,4915.200000000001,1,819,204
32,45mT_t05,2,4,analog,0.4515673518180847,0.025574984028935432,8,29491.2,3,819,204
32,45mT_t05,2,4,binary,0.48376163840293884,0.03494959697127342,8,39321.600000000006,4,819,204
32,45mT_t05,2,4,ternary,0.5375658869743347,0.0523066371679306,8,39321.600000000006,4,819,204
32,45mT_t05,2,8,analog,0.44270262122154236,0.025787755846977234,16,78643.20000000001,4,819,204
32,45mT_t05,2,8,binary,0.4946252703666687,0.02989819087088108,16,78643.20000000001,4,819,204
32,45mT_t05,2,8,ternary,0.5093121528625488,0.044207751750946045,16,78643.20000000001,4,819,204
32,45mT_t05,2,16,analog,0.45515263080596924,0.03565042093396187,32,157286.40000000002,4,819,204
32,45mT_t05,2,16,binary,0.5131480693817139,0.036620739847421646,32,157286.40000000002,4,819,204
32,45mT_t05,2,16,ternary,0.5429850220680237,0.022542890161275864,32,157286.40000000002,4,819,204
32,45mT_t05,2,32,analog,0.43266385793685913,0.022454246878623962,64,393216.0,5,819,204
32,45mT_t05,2,32,binary,0.5661590099334717,0.024931633844971657,64,314572.80000000005,4,819,204
32,45mT_t05,2,32,ternary,0.5771813988685608,0.025654355064034462,64,314572.80000000005,4,819,204
32,45mT_t05,2,64,analog,0.4290691018104553,0.029528092592954636,128,786432.0,5,819,204
32,45mT_t05,2,64,binary,0.6068087220191956,0.021350447088479996,128,629145.6000000001,4,819,204
32,45mT_t05,2,64,ternary,0.606789767742157,0.023828919976949692,128,786432.0,5,819,204
32,45mT_t05,2,128,analog,0.4368361234664917,0.0296750720590353,256,1572864.0,5,819,204
32,45mT_t05,2,128,binary,0.6692334413528442,0.021335333585739136,256,1572864.0,5,819,204
32,45mT_t05,2,128,ternary,0.6666443347930908,0.030915074050426483,256,1572864.0,5,819,204
32,45mT_t05,2,256,analog,0.43912366032600403,0.03006172366440296,512,3145728.0,5,819,204
32,45mT_t05,2,256,binary,0.695967435836792,0.02441677451133728,512,5662310.4,9,819,204
32,45mT_t05,2,256,ternary,0.6740972995758057,0.03462386503815651,512,4404019.2,7,819,204
32,45mT_t05,2,512,analog,0.4381115138530731,0.0316946804523468,1024,7549747.2,6,819,204
32,45mT_t05,2,512,binary,0.747756838798523,0.022759048268198967,1024,588880281.6,468,819,204
32,45mT_t05,2,512,ternary,0.7057523131370544,0.0323803536593914,1024,95630131.2,76,819,204
32,45mT_t05,2,1024,analog,0.4726410508155823,0.028368255123496056,2048,12582912000.0,5000,819,204
32,45mT_t05,2,1024,binary,0.8089504241943359,0.025305308401584625,2048,475634073.6,189,819,204
32,45mT_t05,2,1024,ternary,0.7734500765800476,0.02360442280769348,2048,596430028.8000001,237,819,204
32,45mT_t05,2,2048,analog,0.4922012686729431,0.03250962123274803,4096,25165824000.0,5000,819,204
32,45mT_t05,2,2048,binary,0.853839099407196,0.018354469910264015,4096,498283315.20000005,99,819,204
32,45mT_t05,2,2048,ternary,0.8288089632987976,0.03475246950984001,4096,654311424.0,130,819,204
32,45mT_t05,4,2,analog,0.5154260993003845,0.036774661391973495,4,14745.6,3,819,204
32,45mT_t05,4,2,binary,0.4673234224319458,0.02338264323771,4,14745.6,3,819,204
32,45mT_t05,4,2,ternary,0.5203375220298767,0.08824540674686432,4,4915.200000000001,1,819,204
32,45mT_t05,4,4,analog,0.49906399846076965,0.024431953206658363,8,9830.400000000001,1,819,204
32,45mT_t05,4,4,binary,0.4986674189567566,0.034558624029159546,8,29491.2,3,819,204
32,45mT_t05,4,4,ternary,0.5593058466911316,0.05918077751994133,8,9830.400000000001,1,819,204
32,45mT_t05,4,8,analog,0.49057045578956604,0.042155854403972626,16,78643.20000000001,4,819,204
32,45mT_t05,4,8,binary,0.4954533874988556,0.03154292330145836,16,78643.20000000001,4,819,204
32,45mT_t05,4,8,ternary,0.5584967732429504,0.05109882727265358,16,78643.20000000001,4,819,204
32,45mT_t05,4,16,analog,0.5084174275398254,0.024714412167668343,32,157286.40000000002,4,819,204
32,45mT_t05,4,16,binary,0.5090932250022888,0.025580162182450294,32,157286.40000000002,4,819,204
32,45mT_t05,4,16,ternary,0.523329496383667,0.05460759624838829,32,157286.40000000002,4,819,204
32,45mT_t05,4,32,analog,0.48500537872314453,0.027761157602071762,64,393216.0,5,819,204
32,45mT_t05,4,32,binary,0.5064915418624878,0.038357291370630264,64,314572.80000000005,4,819,204
32,45mT_t05,4,32,ternary,0.545596182346344,0.025123005732893944,64,314572.80000000005,4,819,204
32,45mT_t05,4,64,analog,0.5185512900352478,0.029381494969129562,128,943718.4,6,819,204
32,45mT_t05,4,64,binary,0.5875436067581177,0.04290340095758438,128,629145.6000000001,4,819,204
32,45mT_t05,4,64,ternary,0.5937241911888123,0.031125586479902267,128,629145.6000000001,4,819,204
32,45mT_t05,4,128,analog,0.5573101043701172,0.02541632018983364,256,1887436.8,6,819,204
32,45mT_t05,4,128,binary,0.6790214776992798,0.028056593611836433,256,1572864.0,5,819,204
32,45mT_t05,4,128,ternary,0.6272891759872437,0.038116294890642166,256,1572864.0,5,819,204
32,45mT_t05,4,256,analog,0.5885494351387024,0.03337724879384041,512,3774873.6,6,819,204
32,45mT_t05,4,256,binary,0.6900850534439087,0.03264550119638443,512,5033164.800000001,8,819,204
32,45mT_t05,4,256,ternary,0.6480550765991211,0.0338340625166893,512,3774873.6,6,819,204
32,45mT_t05,4,512,analog,0.6279522776603699,0.029904870316386223,1024,10066329.600000001,8,819,204
32,45mT_t05,4,512,binary,0.7857732176780701,0.02720428816974163,1024,536032051.20000005,426,819,204
32,45mT_t05,4,512,ternary,0.6867979764938354,0.019603336229920387,1024,27682406.400000002,22,819,204
32,45mT_t05,4,1024,analog,0.6552794575691223,0.025756755843758583,2048,12582912000.0,5000,819,204
32,45mT_t05,4,1024,binary,0.876591145992279,0.02102779410779476,2048,523449139.20000005,208,819,204
32,45mT_t05,4,1024,ternary,0.7746493816375732,0.02210492640733719,2048,697093324.8000001,277,819,204
32,45mT_t05,4,2048,analog,0.6455041766166687,0.022103868424892426,4096,25165824000.0,5000,819,204
32,45mT_t05,4,2048,binary,0.9212449193000793,0.013278361409902573,4096,603979776.0,120,819,204
32,45mT_t05,4,2048,ternary,0.8300273418426514,0.025031113997101784,4096,840538521.6,167,819,204
32,45mT_t05,8,2,analog,0.45614251494407654,0.04465291276574135,4,14745.6,3,819,204
32,45mT_t05,8,2,binary,0.574557363986969,0.029135150834918022,4,19660.800000000003,4,819,204
32,45mT_t05,8,2,ternary,0.5736150145530701,0.03007671609520912,4,4915.200000000001,1,819,204
32,45mT_t05,8,4,analog,0.4478805661201477,0.04654839262366295,8,29491.2,3,819,204
32,45mT_t05,8,4,binary,0.5642330646514893,0.022799277678132057,8,39321.600000000006,4,819,204
32,45mT_t05,8,4,ternary,0.5938099026679993,0.038884133100509644,8,39321.600000000006,4,819,204
32,45mT_t05,8,8,analog,0.44697633385658264,0.029710886999964714,16,78643.20000000001,4,819,204
32,45mT_t05,8,8,binary,0.6350719928741455,0.021630210801959038,16,78643.20000000001,4,819,204
32,45mT_t05,8,8,ternary,0.5953962802886963,0.030027447268366814,16,78643.20000000001,4,819,204
32,45mT_t05,8,16,analog,0.49578970670700073,0.040149152278900146,32,157286.40000000002,4,819,204
32,45mT_t05,8,16,binary,0.7340408563613892,0.02001156099140644,32,157286.40000000002,4,819,204
32,45mT_t05,8,16,ternary,0.6995526552200317,0.02150600776076317,32,157286.40000000002,4,819,204
32,45mT_t05,8,32,analog,0.5757503509521484,0.03639626130461693,64,314572.80000000005,4,819,204
32,45mT_t05,8,32,binary,0.7555364370346069,0.02394193410873413,64,393216.0,5,819,204
32,45mT_t05,8,32,ternary,0.7392696738243103,0.017116235569119453,64,393216.0,5,819,204
32,45mT_t05,8,64,analog,0.6834918856620789,0.0384298674762249,128,786432.0,5,819,204
32,45mT_t05,8,64,binary,0.8111777901649475,0.028772534802556038,128,786432.0,5,819,204
32,45mT_t05,8,64,ternary,0.8187131285667419,0.020266257226467133,128,943718.4,6,819,204
32,45mT_t05,8,128,analog,0.7141727805137634,0.03690830618143082,256,2202009.6,7,819,204
32,45mT_t05,8,128,binary,0.8186655044555664,0.025858158245682716,256,2202009.6,7,819,204
32,45mT_t05,8,128,ternary,0.8307315707206726,0.015497354790568352,256,2202009.6,7,819,204
32,45mT_t05,8,256,analog,0.7650041580200195,0.03382910043001175,512,5033164.800000001,8,819,204
32,45mT_t05,8,256,binary,0.8115235567092896,0.02545769512653351,512,12582912.0,20,819,204
32,45mT_t05,8,256,ternary,0.8444157838821411,0.015867214649915695,512,6920601.600000001,11,819,204
32,45mT_t05,8,512,analog,0.7809442281723022,0.03893306478857994,1024,13841203.200000001,11,819,204
32,45mT_t05,8,512,binary,0.8740243911743164,0.021101227030158043,1024,377487360.0,300,819,204
32,45mT_t05,8,512,ternary,0.8782727718353271,0.018730033189058304,1024,140928614.4,112,819,204
32,45mT_t05,8,1024,analog,0.7727934122085571,0.03011537902057171,2048,12582912000.0,5000,819,204
32,45mT_t05,8,1024,binary,0.910133957862854,0.01871539279818535,2048,661861171.2,263,819,204
32,45mT_t05,8,1024,ternary,0.9108033776283264,0.015999509021639824,2048,739875225.6,294,819,204
32,45mT_t05,8,2048,analog,0.7691827416419983,0.0349750816822052,4096,25165824000.0,5000,819,204
32,45mT_t05,8,2048,binary,0.9365347027778625,0.017200380563735962,4096,860671180.8000001,171,819,204
32,45mT_t05,8,2048,ternary,0.9300177693367004,0.0188821442425251,4096,981467136.0,195,819,204
32,45mT_t05,16,2,analog,0.46421727538108826,0.10080862045288086,4,9830.400000000001,2,819,204
32,45mT_t05,16,2,binary,0.6825622916221619,0.042621590197086334,4,14745.6,3,819,204
32,45mT_t05,16,2,ternary,0.510403573513031,0.030819440260529518,4,4915.200000000001,1,819,204
32,45mT_t05,16,4,analog,0.4774731993675232,0.08459309488534927,8,39321.600000000006,4,819,204
32,45mT_t05,16,4,binary,0.6998667120933533,0.03364276885986328,8,39321.600000000006,4,819,204
32,45mT_t05,16,4,ternary,0.5921822786331177,0.015362889505922794,8,39321.600000000006,4,819,204
32,45mT_t05,16,8,analog,0.47217461466789246,0.08037690818309784,16,78643.20000000001,4,819,204
32,45mT_t05,16,8,binary,0.7200742363929749,0.03614550456404686,16,78643.20000000001,4,819,204
32,45mT_t05,16,8,ternary,0.679760754108429,0.026025734841823578,16,78643.20000000001,4,819,204
32,45mT_t05,16,16,analog,0.4350212812423706,0.05525686964392662,32,157286.40000000002,4,819,204
32,45mT_t05,16,16,binary,0.7663175463676453,0.023522526025772095,32,196608.0,5,819,204
32,45mT_t05,16,16,ternary,0.7392791509628296,0.02775573544204235,32,157286.40000000002,4,819,204
32,45mT_t05,16,32,analog,0.41739320755004883,0.03145802021026611,64,393216.0,5,819,204
32,45mT_t05,16,32,binary,0.7887619137763977,0.025765588507056236,64,393216.0,5,819,204
32,45mT_t05,16,32,ternary,0.7746906876564026,0.027178337797522545,64,393216.0,5,819,204
32,45mT_t05,16,64,analog,0.41279587149620056,0.03207641839981079,128,786432.0,5,819,204
32,45mT_t05,16,64,binary,0.8447077870368958,0.02269165962934494,128,943718.4,6,819,204
32,45mT_t05,16,64,ternary,0.8534647226333618,0.030799904838204384,128,943718.4,6,819,204
32,45mT_t05,16,128,analog,0.4382448196411133,0.031398262828588486,256,1572864.0,5,819,204
32,45mT_t05,16,128,binary,0.8912747502326965,0.014773841015994549,256,3145728.0,10,819,204
32,45mT_t05,16,128,ternary,0.9163430333137512,0.02137269638478756,256,2516582.4000000004,8,819,204
32,45mT_t05,16,256,analog,0.4525858163833618,0.03273387998342514,512,3774873.6,6,819,204
32,45mT_t05,16,256,binary,0.9075576066970825,0.018937867134809494,512,100034150.4,159,819,204
32,45mT_t05,16,256,ternary,0.9524779915809631,0.00619869027286768,512,14470348.8,23,819,204
32,45mT_t05,16,512,analog,0.4619963467121124,0.03675015643239021,1024,8808038.4,7,819,204
32,45mT_t05,16,512,binary,0.9036487340927124,0.020735230296850204,1024,329672294.40000004,262,819,204
32,45mT_t05,16,512,ternary,0.9710293412208557,0.006773428060114384,1024,191260262.4,152,819,204
32,45mT_t05,16,1024,analog,0.5329367518424988,0.026179147884249687,2048,12582912000.0,5000,819,204
32,45mT_t05,16,1024,binary,0.9026873111724854,0.01341393031179905,2048,12582912000.0,5000,819,204
32,45mT_t05,16,1024,ternary,0.9794942140579224,0.006956855766475201,2048,1562797670.4,621,819,204
32,45mT_t05,16,2048,analog,0.5707183480262756,0.031244240701198578,4096,25165824000.0,5000,819,204
32,45mT_t05,16,2048,binary,0.891617476940155,0.014372012577950954,4096,18446548992.0,3665,819,204
32,45mT_t05,16,2048,ternary,0.9863190054893494,0.005698240362107754,4096,2813539123.2000003,559,819,204
